id;tekst;user;fødselsår;dialekt;køn;postnummer;varighed_sek;word_error_rate;sætning_id
937c3039-f12a-4b4e-83e5-3f2b857de219;I dag starter Søren sin tur ved at tage cyklen fra kælderen. Han kører ud på de cykelstier, der fører gennem byens gader. Cykelstierne gør turen mere sikker.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;15;0,107;1
f405face-9619-47b2-872f-6871f3f8a711;Kommunen har gjort meget for at forbedre cykelstierne. Søren mærker forskellen, når han cykler på de nye stier, som er adskilt fra bilerne.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;11;0,000;2
f0fd9653-c2d6-4e2f-b920-85b33ec762ab;Undervejs passerer Søren flere lyskryds med særlige cykellys. Disse lys giver cyklister grønt lys, før bilerne starter. Det gør det mere sikkert at cykle.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;13;0,167;3
8d8c3ea4-004f-44b4-9afe-f920922c4ce3;Søren ser også nye skilte for cyklister. Skiltene viser de bedste ruter og fortæller, hvor langt der er til forskellige steder. Det gør det nemmere at finde vej.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;11;0,107;4
24b34c5f-6b02-4d38-8fc2-f0e53de6baf5;På vejen ser Søren en skolepatrulje, der hjælper børn sikkert over vejen. Han tænker på, hvor vigtigt det er med synlighed og sikkerhed, især i myldretiden.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;11;0,000;5
fd1caf73-bbfe-4c69-b421-3bf24e93d9bc;I parken ser Søren et skilt om vintervedligeholdelse af cykelstierne. Kommunen sørger for, at stierne er ryddet og sikre, selv når det er sne og frost.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8500;13;0,423;6
13882af5-51f0-4f9b-856d-4ef4c37e1f94;Kasper arbejder i Vildby Kommune og er ansvarlig for at fremme medborgerskab, frivillighed og samskabelse. Han tror på, at borgerne spiller en vigtig rolle i byens udvikling.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;10;0,000;12
84b757cb-7eab-46ac-a56d-cab9c8b50ed6;Dagen starter med et møde om et nyt projekt, hvor borgerne skal inddrages i at skabe nye kulturelle tilbud. Kasper og hans kolleger diskuterer, hvordan de bedst kan engagere borgerne.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;10;0,100;13
102e4459-3b8b-48ea-b4ce-993878a111ba;Efter mødet besøger Kasper en lokal frivilligorganisation. Her møder han engagerede borgere, der arbejder med at arrangere events og aktiviteter for børn og unge i deres nærområde.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;11;0,074;14
07fb9e06-6b65-4aec-b9a0-e660147bf5ba;Kasper lytter til deres ideer og forslag til, hvordan kommunen kan støtte deres arbejde. Han noterer deres behov og lover at følge op, så de kan få de ressourcer, de mangler.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;10;0,032;15
6c646a2b-b10c-440b-aefc-c189997cc75e;Tilbage på kontoret arbejder Kasper på at udvikle en kampagne, der skal opfordre flere borgere til at deltage i frivillige aktiviteter. Kampagnen vil også fremhæve de eksisterende muligheder.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;10;0,000;16
c14ebc20-306d-43b5-8a8b-9003dd45eb43;Kampagnen skal synliggøre de mange frivillige grupper og initiativer i Vildby. Kasper tror på, at flere vil være med, hvis de kender til de forskellige muligheder.;7b369910116747fe12e950547827d4712428eef9;1960_erne;oestjysk;male;2900;9;0,000;17
d0698871-3062-442c-84c7-0547dda2c5db;Søren cykler hver dag fra sin lejlighed til sit arbejde i Vildby. Ligesom mange andre foretrækker han cyklen frem for bilen. Det er hurtigt og nemt at komme rundt i byen.;f0a3c4f906c7dee5ec831731ce62a02c7d1ab44b;1980_erne;oestjysk;female;6920;10;0,032;0
3ea05139-b39c-4859-aefe-e2b9c77bbeec;I dag starter Søren sin tur ved at tage cyklen fra kælderen. Han kører ud på de cykelstier, der fører gennem byens gader. Cykelstierne gør turen mere sikker.;f0a3c4f906c7dee5ec831731ce62a02c7d1ab44b;1980_erne;oestjysk;female;6920;10;0,000;1
c037787d-308d-4034-af38-8bb1541fd364;Kommunen har gjort meget for at forbedre cykelstierne. Søren mærker forskellen, når han cykler på de nye stier, som er adskilt fra bilerne.;f0a3c4f906c7dee5ec831731ce62a02c7d1ab44b;1980_erne;oestjysk;female;6920;8;0,000;2
48592850-c1c7-45bb-a83a-f97b7d95443b;Sara arbejder som bibliotekar på det lokale bibliotek i Vildby. Hun ser biblioteket som et centralt mødested, hvor byens borgere kan samles om læring og fællesskab.;8fe4b7d995a3d7c01dc8b2b74a7619a7b743cc67;1970_erne;oestjysk;female;3230;10;0,000;18
e6fc6008-6e42-4255-bed0-4279b7a9ca29;Dagen starter med, at Sara forbereder en læsegruppe for ældre. Gruppen mødes ugentligt for at diskutere bøger og dele deres læseoplevelser. Det skaber både glæde og fællesskab.;8fe4b7d995a3d7c01dc8b2b74a7619a7b743cc67;1970_erne;oestjysk;female;3230;10;0,222;19
8f710869-1672-429d-b17a-558c74eb972d;Mens læsegruppen samles, forbereder Sara næste aktivitet i børneafdelingen. Biblioteket arrangerer en højtlæsningstime, hvor børn og forældre kan lytte til historier sammen.;8fe4b7d995a3d7c01dc8b2b74a7619a7b743cc67;1970_erne;oestjysk;female;3230;11;0,136;20
054e241f-f29a-46d8-8760-f34c721d3918;I børneafdelingen dukker flere familier op, og Sara læser en populær børnebog højt. Børnene sidder stille og lytter, mens deres forældre hygger sig og snakker sammen.;8fe4b7d995a3d7c01dc8b2b74a7619a7b743cc67;1970_erne;oestjysk;female;3230;9;0,077;21
0304f37c-4083-447a-a4da-c9ed181b395a;Efter højtlæsningen hjælper Sara en gruppe studerende, som har brug for materiale til et projekt. Hun viser dem, hvordan de kan finde relevante bøger og artikler.;8fe4b7d995a3d7c01dc8b2b74a7619a7b743cc67;1970_erne;oestjysk;female;3230;10;0,115;22
afb01085-bb8f-484d-a715-2b447a8f8454;Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.;3aad2dd676ae5117ff633ae0188678a992c15f49;1980_erne;oestjysk;male;7400;13;0,000;23
5155f7fb-1939-45ec-9efb-dac60412f4d3;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;3aad2dd676ae5117ff633ae0188678a992c15f49;1980_erne;oestjysk;male;7400;14;0,000;24
974f4f89-4942-4d29-8c3d-bdc99166438d;Borgmesteren indleder mødet og præsenterer de vigtigste punkter på dagsordenen. Hver politiker får mulighed for at fremlægge deres synspunkter og argumenter for eller imod forslagene.;3aad2dd676ae5117ff633ae0188678a992c15f49;1980_erne;oestjysk;male;7400;12;0,080;25
024995cb-1049-4018-b66b-e60b18db757f;I løbet af mødet kan borgerne også komme til orde. Der er afsat tid til borgerinddragelse, hvor folk kan stille spørgsmål og fremsætte deres meninger om de forskellige emner.;3aad2dd676ae5117ff633ae0188678a992c15f49;1980_erne;oestjysk;male;7400;11;0,103;26
574acf5c-ed0a-4e7f-87cc-b781ee49ea09;En lokal borger tager ordet og udtrykker bekymring over trafiksikkerheden omkring den nye skole. Han opfordrer byrådet til at tage højde for dette i deres beslutning.;3aad2dd676ae5117ff633ae0188678a992c15f49;1980_erne;oestjysk;male;7400;10;0,000;27
9db5404d-0f6e-4814-a93b-f6f8a585eec3;Thomas arbejder i Vildby Kommunes afdeling for affald og genbrug. Hans dag starter tidligt, da han møder ind for at koordinere dagens affaldsindsamling i byen.;6e66f0076640444ec58e5d9914b71533ba1f5abe;1970_erne;vestjysk;female;7752;10;0,080;28
99b7f9cd-6686-4312-87e2-c5eee1d83d8f;Kommunen har implementeret et omfattende affaldssorteringssystem. Thomas overvåger indsatsen og sørger for, at skraldebilerne følger ruterne og afhenter affaldet regelmæssigt.;6e66f0076640444ec58e5d9914b71533ba1f5abe;1970_erne;vestjysk;female;7752;10;0,000;29
f0713f03-cd18-4ffd-b7ba-0ddc183104f6;Hver husstand har fået tildelt containere til forskellige typer affald: restaffald, papir, glas og organisk affald. Thomas sikrer, at borgerne har den nødvendige information.;6e66f0076640444ec58e5d9914b71533ba1f5abe;1970_erne;vestjysk;female;7752;11;0,333;30
3b904359-f08a-4fb3-beb0-e3cb7eabc1f7;Maria arbejder i Vildby Kommunes afdeling for Teknik og Miljø. Hver dag bidrager hun til at gøre byen mere bæredygtig. Hun fokuserer på at gøre Vildby grønnere og mere miljøvenlig.;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;female;6400;13;0,100;11
a839ce66-df57-444f-b8b6-efc4000f20e6;Det er mandag morgen, og Borgerservice åbner kl. 8:30. Borgere venter udenfor, mens medarbejderne gør klar ved skrankerne;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;female;6400;10;0,222;31
27e0f153-8640-4182-b7c5-06dd73910174;Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;9;0,000;23
7c09ddbd-0fc7-4dc6-aadf-5540c754d663;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;8;0,115;24
e6e510a2-740b-4509-8296-c983eea82a48;Borgmesteren indleder mødet og præsenterer de vigtigste punkter på dagsordenen. Hver politiker får mulighed for at fremlægge deres synspunkter og argumenter for eller imod forslagene.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;10;0,040;25
0235c9c4-25ac-4c6f-aeee-744cc9e19569;I løbet af mødet kan borgerne også komme til orde. Der er afsat tid til borgerinddragelse, hvor folk kan stille spørgsmål og fremsætte deres meninger om de forskellige emner.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;9;0,034;26
51dcf3f9-3bbc-46aa-a7b8-05c0d5ed134b;En lokal borger tager ordet og udtrykker bekymring over trafiksikkerheden omkring den nye skole. Han opfordrer byrådet til at tage højde for dette i deres beslutning.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;10;0,000;27
8bf1b68a-c37b-4bc9-ace7-44d16b751a1f;Politikerne lytter opmærksomt til borgernes input og diskuterer, hvordan de kan indarbejde de foreslåede ændringer. Byrådet ønsker at sikre, at borgernes stemme bliver hørt.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;9;0,083;32
36277e85-df79-4b64-b856-e4ab5a9d7d87;Under mødet diskuterer de forskellige politiske partier fordele og ulemper ved planerne for nye cykelstier. Diskussionen er livlig, men foregår i en konstruktiv tone.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;10;0,000;33
6a2cc714-bc17-43b5-b5f0-d013d052bae4;Beslutningerne træffes ved afstemning blandt byrådsmedlemmerne. De stemmer om hvert punkt, og resultaterne bliver offentliggjort straks, så borgerne kan følge med.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;8;0,095;34
e59a2b3f-ecfb-4cbb-a3bf-82e22f6ce290;En del af mødet handler også om budgetter og økonomi. Byrådet gennemgår økonomiske prioriteringer og sikrer, at ressourcerne bruges bedst muligt.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;8;0,000;35
41b2771f-cb46-4483-b895-69d8cf73dcc4;Efter flere timers debat afsluttes mødet, og byrådet har truffet beslutninger, der vil påvirke byens fremtid. Borgerne kan føle sig trygge ved, at deres synspunkter er blevet hørt.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;10;0,107;36
2eabafd2-a81b-4b2d-a3e2-e133e5a5ce33;Da mødet slutter, går borgerne hjem med en følelse af, at deres deltagelse har gjort en forskel. Byrådsmøderne er en vigtig del af det lokale demokrati i Vildby.;140625e0925551eb1fca3fe61376e2271666a524;1990_erne;oestjysk;female;8723;10;0,000;37
b19f5b00-f413-41b3-9ee9-01c7ed272782;Thomas arbejder i Vildby Kommunes afdeling for affald og genbrug. Hans dag starter tidligt, da han møder ind for at koordinere dagens affaldsindsamling i byen.;f0a3c4f906c7dee5ec831731ce62a02c7d1ab44b;1980_erne;oestjysk;female;6920;9;0,000;28
d7ae54b9-8f4b-4427-82f8-02788f2a8d1e;Mette arbejder i Vildby Kommunes naturafdeling. Hun har ansvar for at vedligeholde byens parker og skove, så de er flotte og indbydende for alle borgere.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;13;0,320;41
7df0f52c-feac-4154-b7a4-f15b20c2fdbc;Hver dag starter Mette sin runde i en af byens parker. Hun tjekker, om stierne er rene, og om der er brug for at beskære buske og træer. Hun sørger for, at alt ser pænt ud.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;10;0,194;42
045efba8-b5da-476c-958d-90146ea0edc6;Mette samarbejder med gartnere og skovarbejdere. De planter nye blomster og træer, når det er nødvendigt. De fjerner også ukrudt og holder græsset kort.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;8;0,458;43
2799792f-c575-41c3-98ae-ea98de1bfa59;Kommunen har mange grønne områder, som er populære blandt byens borgere. Folk kommer for at gå ture, løbe eller bare nyde naturen. Mette glæder sig over at se dem bruge parkerne.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;10;0,258;44
0b65817c-078d-4de2-a8c6-16b484a7ffea;Skovene omkring byen er også en vigtig del af Mettes arbejde. Her er der stier, som skal holdes fri for grene og blade, så de er sikre at gå og cykle på.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;8;0,156;45
825ed2a2-23c8-4896-9744-ac6daf472fa4;Mette deltager også i projekter for at gøre parkerne endnu bedre. Hun arbejder med at skabe flere legepladser og picnicområder, hvor familier kan samles.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;9;0,167;46
a0890b65-c956-41c2-96e0-c92f8d8daefb;En del af Mettes job er også at beskytte dyrelivet i parkerne og skovene. Hun sikrer, at der er steder, hvor dyr kan finde mad og ly, og at deres levesteder ikke bliver ødelagt.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;10;0,147;47
e293febe-cd2b-4994-b12c-012d8a5e8140;Mette samarbejder med lokale skoler om naturundervisning. Skolerne kommer på besøg i skoven, hvor de lærer om planter og dyr. Mette fortæller dem om, hvordan vi passer på naturen.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;11;0,103;48
3d4a28a9-63e4-44da-807c-119c776228a6;Kommunen har fokus på bæredygtighed. Mette hjælper med at plante træer, der kan optage CO2, og sikrer, at de grønne områder bliver passet på miljøvenlige måder.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;9;0,385;49
82b5d315-5f46-48e1-8863-9239c0eec80c;Når Mettes arbejdsdag slutter, er hun tilfreds med, hvad hun har opnået. Hun ved, at hendes arbejde gør parkerne og skovene til gode steder for alle at besøge.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;9;0,000;50
88db57b0-3bcf-4a7e-8cde-e579124e5648;Mette ser frem til næste dag, hvor hun igen skal ud og tage sig af de grønne områder. Hun er glad for sit job og for at kunne gøre en forskel i borgernes hverdag.;5a32a6b5c5062c7cfe41032c85e7f623f0e36e6a;1950_erne;oestjysk;male;6000;8;0,059;51
31a72568-6e24-4e2a-bcd1-ff312e257582;Kasper arbejder i Vildby Kommune og er ansvarlig for at fremme medborgerskab, frivillighed og samskabelse. Han tror på, at borgerne spiller en vigtig rolle i byens udvikling.;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;male;6400;11;0,074;12
9f501b42-cf04-4772-97d9-0f3bc5c4d0d4;Kasper arbejder i Vildby Kommune og er ansvarlig for at fremme medborgerskab, frivillighed og samskabelse. Han tror på, at borgerne spiller en vigtig rolle i byens udvikling.;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;male;6400;10;0,037;12
12073fb8-b206-40e7-a26f-dd9ffe2e95f6;Søren cykler hver dag fra sin lejlighed til sit arbejde i Vildby. Ligesom mange andre foretrækker han cyklen frem for bilen. Det er hurtigt og nemt at komme rundt i byen.;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;male;6400;10;0,000;0
767090e2-c7ff-48a0-bfdf-5fe233a99410;I dag starter Søren sin tur ved at tage cyklen fra kælderen. Han kører ud på de cykelstier, der fører gennem byens gader. Cykelstierne gør turen mere sikker.;241e8f87382ebf94a64ea0ee1e339024a00068f6;1990_erne;oestjysk;male;6400;11;0,107;1
e618f9aa-fa7a-40e5-848f-e91aa41b4929;Dagen starter med et møde om et nyt projekt, hvor borgerne skal inddrages i at skabe nye kulturelle tilbud. Kasper og hans kolleger diskuterer, hvordan de bedst kan engagere borgerne.;f0a3c4f906c7dee5ec831731ce62a02c7d1ab44b;1980_erne;oestjysk;female;6920;6;0,367;13
91418aed-94c0-4fca-8df2-06dc15bb4bba;Martin arbejder i Vildby Kommunes afdeling for sundhed og omsorg. Hans dag begynder med et morgenmøde, hvor dagens besøg og opgaver bliver koordineret med kollegerne.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;11;0,080;52
688c1c54-1936-4e47-a85a-e0fcac3557fb;Kommunen har en klar strategi for at sikre sundhed og trivsel for alle borgere. Martin arbejder som hjemmehjælper og besøger ældre borgere, der har brug for støtte i hverdagen.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;9;0,000;53
7a7de364-c432-4587-8739-85ce3b95892a;Sara arbejder som bibliotekar på det lokale bibliotek i Vildby. Hun ser biblioteket som et centralt mødested, hvor byens borgere kan samles om læring og fællesskab.;fe4622f0c58efb79b5387afbb79d995ba16c2acb;1970_erne;nordjysk;male;9700;11;0,038;18
c3d668ae-1178-49a5-8447-17dc4fe07d54;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;87c0b3072ae40142cc22dcf3227956f7c02748b1;1980_erne;oestjysk;male;8330;9;0,500;24
9d240c39-9015-4c60-8736-3d43610f4be3;Mette arbejder i Vildby Kommunes naturafdeling. Hun har ansvar for at vedligeholde byens parker og skove, så de er flotte og indbydende for alle borgere.;87c0b3072ae40142cc22dcf3227956f7c02748b1;1980_erne;oestjysk;male;8330;7;0,400;41
0dfbfbfc-adb0-42dc-9ed8-2405244be0db;Søren cykler hver dag fra sin lejlighed til sit arbejde i Vildby. Ligesom mange andre foretrækker han cyklen frem for bilen. Det er hurtigt og nemt at komme rundt i byen.;87c0b3072ae40142cc22dcf3227956f7c02748b1;1980_erne;oestjysk;male;8330;9;0,387;0
d7c885d7-2bc4-4a6c-bf13-ac95af15a51e;I dag starter Søren sin tur ved at tage cyklen fra kælderen. Han kører ud på de cykelstier, der fører gennem byens gader. Cykelstierne gør turen mere sikker.;87c0b3072ae40142cc22dcf3227956f7c02748b1;1980_erne;oestjysk;male;8330;10;0,464;1
f00485d4-09c0-4e3c-8199-3644c859d712;Sara arbejder som bibliotekar på det lokale bibliotek i Vildby. Hun ser biblioteket som et centralt mødested, hvor byens borgere kan samles om læring og fællesskab.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;10;0,038;18
d8dae594-bfcd-4c69-b5ad-29bb04826836;Søren cykler hver dag fra sin lejlighed til sit arbejde i Vildby. Ligesom mange andre foretrækker han cyklen frem for bilen. Det er hurtigt og nemt at komme rundt i byen.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;11;0,032;0
04a5a871-11f3-4674-b193-dff1691d2e2a;I dag starter Søren sin tur ved at tage cyklen fra kælderen. Han kører ud på de cykelstier, der fører gennem byens gader. Cykelstierne gør turen mere sikker.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;11;0,000;1
3bdcfab9-c100-4cf6-b9ba-fb6c036007d1;Kommunen har gjort meget for at forbedre cykelstierne. Søren mærker forskellen, når han cykler på de nye stier, som er adskilt fra bilerne.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;9;0,043;2
5c6e28d2-9dbb-42b8-a085-fe9108f9c22e;Undervejs passerer Søren flere lyskryds med særlige cykellys. Disse lys giver cyklister grønt lys, før bilerne starter. Det gør det mere sikkert at cykle.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;11;0,083;3
a56b766d-070b-488c-b755-38464720b4d0;Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;16;0,038;23
4c068a5e-1425-491f-b5de-3643a313236e;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;13;0,038;24
5d0cc5b3-5bba-4acc-b4c7-e0de87c80dfe;Borgmesteren indleder mødet og præsenterer de vigtigste punkter på dagsordenen. Hver politiker får mulighed for at fremlægge deres synspunkter og argumenter for eller imod forslagene.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;14;0,160;25
d11e59fb-28d0-44ef-84b8-68791f056fc7;Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.;089e8decb3d843cdb8a812f91d9619c89accbc70;1980_erne;oestjysk;female;5874;13;0,000;23
d0e714e8-d708-4d82-ac22-d4d7a7a046ee;På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.;089e8decb3d843cdb8a812f91d9619c89accbc70;1980_erne;oestjysk;female;5874;13;0,038;24
ba4827bf-42d0-43a8-a7c2-22d376589fad;Borgmesteren indleder mødet og præsenterer de vigtigste punkter på dagsordenen. Hver politiker får mulighed for at fremlægge deres synspunkter og argumenter for eller imod forslagene.;089e8decb3d843cdb8a812f91d9619c89accbc70;1980_erne;oestjysk;female;5874;10;0,240;25
8fac9b73-477c-48eb-8c1b-12aa589ecb52;I løbet af mødet kan borgerne også komme til orde. Der er afsat tid til borgerinddragelse, hvor folk kan stille spørgsmål og fremsætte deres meninger om de forskellige emner.;089e8decb3d843cdb8a812f91d9619c89accbc70;1980_erne;oestjysk;female;5874;9;0,069;26
87cc442b-7749-4e0f-9fbe-f4d0f7b8b82f;Kasper arbejder i Vildby Kommune og er ansvarlig for at fremme medborgerskab, frivillighed og samskabelse. Han tror på, at borgerne spiller en vigtig rolle i byens udvikling.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;10;0,074;12
cbc36c22-a6b2-4ea2-a436-921cd24bde04;Dagen starter med et møde om et nyt projekt, hvor borgerne skal inddrages i at skabe nye kulturelle tilbud. Kasper og hans kolleger diskuterer, hvordan de bedst kan engagere borgerne.;472469dbe6c7d073d977b9ecea3d4d3a62a745f4;1970_erne;oestjysk;female;8444;12;0,100;13
23e1be0d-ca21-4cec-b81b-084c84d7d142;Maria arbejder i Vildby Kommunes afdeling for Teknik og Miljø. Hver dag bidrager hun til at gøre byen mere bæredygtig. Hun fokuserer på at gøre Vildby grønnere og mere miljøvenlig.;242409037f45067d3c2e3ba35374c036ff274ed2;1970_erne;oestjysk;male;7480;11;0,267;11
